id,title,artist_id,cover_url,created_at
a0dd7017-ec0b-4928-a885-6aef91dee7ee,Sweetener,64f2ea07-12ef-4391-8452-4fa9f0cd52f8,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/arianagrande/arig7.jpg,2025-05-19 17:47:17.848304
a4d68f42-f1ee-490e-bbbc-d76daa7b11fa,SOS Deluxe: LANA,77a0626c-c1fa-4fc1-85fe-169cde4debc5,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/sza/sza4.jpg,2025-05-15 19:52:09.022241
a7de9041-050b-4ebe-a51c-f017706bb787,0.1 flaws and all.,ee4900ff-7f4a-422b-8d75-4ab1db483b16,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/wavetoearth/wte2.jpg,2025-05-19 17:47:17.848304
a7fd676a-f8f1-4154-8b50-16a69519dc77,OHMAMI,d4eda531-97f8-4371-b897-1f1f7ce8e8c2,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/chaseatlantic/chasea3.jpg,2025-05-19 17:47:17.848304
b03666fd-a507-4e7d-b8cf-944377120613,Gemini Rights,b0408f9d-18cf-408c-a0fe-35738ed7106f,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/stevelacy/stevel3.jpg,2025-05-15 19:36:05.613903
b2d48df5-eef9-41a7-8efe-96d154ff0590,Analogue,dbe651ac-9b40-4447-a25b-aa2f883f6530,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/odie/odie2.jpg,2025-05-15 17:52:20.633056
b386ec91-0060-4f46-9a2c-2b3d723779dd,Take Me Home,7d9f7c77-192e-4582-8348-a5badba8fe90,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/onedirection/1D.5.jpg,2025-05-19 17:47:17.848304
b45d4a64-3430-4e15-a284-3bdbcaf00404,Blonde,9abceb2d-164e-4ef1-b610-d1e43054a2b9,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/frankocean/frankocean2.jpg,2025-05-12 19:20:01.902886
bedbed6c-5051-4de5-abf5-8447a0257840,24K Magic,c3b0a101-f7a0-45d0-beb0-84fdc53db36e,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/brunomars/bruninho5.jpg,2025-05-19 17:47:17.848304
c4277896-3ca8-4b83-938e-bf21d5f8f36e,Juicebox,760110db-e927-4b54-b542-ee05655283cc,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/macayres/maca3.jpg,2025-05-19 17:47:17.848304
c8e519d6-7f6a-4900-a876-10765107df4c,Fuck The World,78a0a89d-6752-405c-9454-001391126069,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/brentfaiyaz/brentf2.jpg,2025-05-15 19:44:08.648615
cd3041c8-05fb-4d68-8cac-e28757ddc49f,summer flows 0.02,ee4900ff-7f4a-422b-8d75-4ab1db483b16,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/wavetoearth/wte3.jpg,2025-05-19 17:47:17.848304
ddf03cbc-8eb3-497d-b9c0-902d385b6b95,Bubble Gum,b061e15e-b823-4349-8144-d3bc0e67ba72,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/newjeans/newjeans5.jpg,2025-05-12 17:30:33.857256
e21204f6-1f6d-4d32-b973-ed89e04517d1,CALL ME IF YOU GET LOST: The Estate Sale,8df54e85-c786-48b3-b6ce-d8a8fb5762e3,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/tylerthecreator/tylertc7.jpg,2025-05-12 20:01:10.311435
e4508f03-87b0-4ae7-b446-3cedcd6aacb3,DAMN.,968599f9-7b9f-4204-9fac-9ddfecb047fc,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/kendricklamar/kendrickl4.jpg,2025-05-19 17:47:17.848304
e6c8e5d5-c6ee-457d-8946-4553b525fe11,Something to Feel,760110db-e927-4b54-b542-ee05655283cc,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/macayres/maca4.jpg,2025-05-19 17:47:17.848304
eab5c676-a658-4100-ba97-f8c0fd6c9bd8,At What Cost,78a0a89d-6752-405c-9454-001391126069,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/brentfaiyaz/brentf4.jpg,2025-05-15 19:44:08.648615
f0836be5-65b7-4bce-a66e-560e7449b711,Stuck with U,64f2ea07-12ef-4391-8452-4fa9f0cd52f8,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/arianagrande/arig2.jpg,2025-05-19 17:47:17.848304
f13ac5ff-0cfd-4515-83bd-981ae4d1e770,WASTELAND,78a0a89d-6752-405c-9454-001391126069,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/brentfaiyaz/brentf3.jpg,2025-05-15 19:44:08.648615
f28fbec3-0492-44b7-a040-532e3cf9704b,Look Easy,101ce277-d1bb-4a9c-86d4-909352c7e449,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/kaytranada/kaytras7.jpg,2025-05-15 19:29:36.083896
f68c302d-7163-49ba-9558-d064a342e563,JB X CS,5e177053-f8df-4437-a841-228b5c076327,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/justinbieber/justinb8.jpg,2025-05-19 17:47:17.848304
fc2b1832-dad9-498d-b755-441c235f11c6,Miss Summer,dbe651ac-9b40-4447-a25b-aa2f883f6530,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/odie/odie3.jpg,2025-05-15 17:52:20.633056
